player_ID;player_name;overall;club;league;nationality;position;age;height;weight
379;Mirallas;81;Everton;Premier League;Belgium;LM;31;182;72
380;Astori;81;Fiorentina;Calcio A;Italy;CB;31;188;80
381;Mignolet;81;Liverpool;Premier League;Belgium;GK;30;193;87
382;Valbuena;81;Fenerbahçe SK;Süper Lig;France;LW;34;167;63
383;Adán;81;Real Betis;LaLiga Santander;Spain;GK;31;191;88
384;Kjær;81;Sevilla FC;LaLiga Santander;Denmark;CB;29;189;90
385;Coleman;81;Everton;Premier League;Republic of Ireland;RB;29;177;67
386;Jovetic;81;AS Monaco Football Club SA;Ligue 1 Conforama;Montenegro;ST;28;183;79
387;Rami;81;Olympique de Marseille;Ligue 1 Conforama;France;CB;32;190;90
388;Sakho;81;Crystal Palace;Premier League;France;CB;28;187;83
389;Mitroglou;81;Olympique de Marseille;Ligue 1 Conforama;Greece;ST;30;188;89
390;Parolo;81;Lazio;Calcio A;Italy;CM;33;184;75
391;Benteke;81;Crystal Palace;Premier League;Belgium;ST;27;190;83
392;Giuliano;81;Fenerbahçe SK;Süper Lig;Brazil;CAM;28;172;68
393;Kalinic;81;Milan;Calcio A;Croatia;ST;30;186;78
394;Paulinho;81;FC Barcelona;LaLiga Santander;Brazil;CM;30;180;75
395;Camacho;81;VfL Wolfsburg;Bundesliga;Spain;CDM;28;183;75
396;Boudebouz;81;Real Betis;LaLiga Santander;Algeria;CAM;28;177;74
397;Lanzini;81;West Ham United;Premier League;Argentina;CAM;25;167;59
398;Rudy;81;FC Bayern München;Bundesliga;Germany;CM;28;180;74
399;Wilshere;81;Arsenal;Premier League;England;CM;26;172;68
400;Iturraspe;81;Athletic Club;LaLiga Santander;Spain;CM;29;187;75
401;Smalling;81;Manchester United;Premier League;England;CB;28;194;81
402;De Marcos;81;Athletic Club;LaLiga Santander;Spain;RB;29;180;76
403;Illarramendi;81;Real Sociedad;LaLiga Santander;Spain;CM;28;179;76
404;Hrádecký;81;Eintracht Frankfurt;Bundesliga;Finland;GK;28;190;80
405;Götze;81;Borussia Dortmund;Bundesliga;Germany;CM;26;176;75
406;Alonso;81;Chelsea;Premier League;Spain;LWB;27;188;84
407;Mario Gaspar;81;Villarreal CF;LaLiga Santander;Spain;RB;27;182;74
408;Corona;81;FC Porto;Liga NOS;Mexico;RM;25;173;62
409;Rodríguez;81;Milan;Calcio A;Switzerland;LB;26;180;77
410;Fernandes;81;CSKA Moscow;Russian Football Premier League;Russia;RWB;28;187;80
411;Belhanda;81;Galatasaray SK;Süper Lig;Morocco;CAM;28;177;75
412;Yarmolenko;81;Borussia Dortmund;Bundesliga;Ukraine;RW;28;189;81
413;Lovren;81;Liverpool;Premier League;Croatia;CB;29;188;84
414;Kampl;81;RB Leipzig;Bundesliga;Slovenia;CM;27;178;67
415;Krychowiak;81;West Bromwich Albion;Premier League;Poland;CDM;28;186;85
416;Coates;81;Sporting CP;Liga NOS;Uruguay;CB;27;196;92
417;Aurier;81;Tottenham Hotspur;Premier League;CÃ´te d'Ivoire;RB;25;176;76
418;Bartra;81;Borussia Dortmund;Bundesliga;Spain;CB;27;184;73
419;Zaha;81;Crystal Palace;Premier League;CÃ´te d'Ivoire;RM;25;180;66
420;Bakambu;81;Villarreal CF;LaLiga Santander;Congo DR;ST;27;182;73
421;Barkley;81;Everton;Premier League;England;CAM;24;189;76
422;Lucas Pérez;81;RC Deportivo;LaLiga Santander;Spain;ST;30;180;73
423;Ben Yedder;81;Sevilla FC;LaLiga Santander;France;ST;28;170;68
424;Roberto;81;FC Barcelona;LaLiga Santander;Spain;RB;26;178;68
425;Cillessen;81;FC Barcelona;LaLiga Santander;Holland;GK;29;185;83
426;Fernández;81;Real Madrid;LaLiga Santander;Spain;CB;28;179;75
427;Rafinha;81;FC Barcelona;LaLiga Santander;Brazil;CM;25;174;71
428;Anderson;81;Lazio;Calcio A;Brazil;RW;25;175;70
429;Meunier;81;Paris Saint-Germain;Ligue 1 Conforama;Belgium;RB;27;190;88
430;Butland;81;Stoke City;Premier League;England;GK;25;196;95
431;Bellerín;81;Arsenal;Premier League;Spain;RB;23;178;74
432;Jorginho;81;Napoli;Calcio A;Italy;CM;26;180;65
433;Sergio Rico;81;Sevilla FC;LaLiga Santander;Spain;GK;25;194;88
434;Keane;81;Everton;Premier League;England;CB;25;191;82
435;Ziyech;81;Ajax;Eredivisie;Morocco;CM;25;180;70
436;Vardy;81;Leicester City;Premier League;England;ST;31;178;76
437;Guerreiro;81;Borussia Dortmund;Bundesliga;Portugal;LM;24;170;71
438;Sanson;81;Olympique de Marseille;Ligue 1 Conforama;France;CM;24;180;73
439;Berardi;81;Sassuolo;Calcio A;Italy;RW;24;183;72
440;Bruma;81;RB Leipzig;Bundesliga;Portugal;LM;23;173;70
441;Kimmich;81;FC Bayern München;Bundesliga;Germany;RB;23;176;70
442;Christensen;81;Chelsea;Premier League;Denmark;CB;22;188;78
443;Dani García;81;SD Eibar;LaLiga Santander;Spain;CDM;28;180;75
444;Williams;81;Athletic Club;LaLiga Santander;Spain;RW;24;186;77
445;Brozovic;81;Inter;Calcio A;Croatia;CM;25;181;68
446;Kramaric;81;TSG 1899 Hoffenheim;Bundesliga;Croatia;ST;27;177;73
447;Sánchez;81;Tottenham Hotspur;Premier League;Colombia;CB;22;187;79
448;Weigl;81;Borussia Dortmund;Bundesliga;Germany;CDM;23;186;72
449;Martins;81;Sporting CP;Liga NOS;Portugal;RM;23;173;65
450;Semedo;81;FC Barcelona;LaLiga Santander;Portugal;RB;24;177;67
451;Jesus;81;Manchester City;Premier League;Brazil;ST;21;175;73
452;Aránguiz;81;Bayer 04 Leverkusen;Bundesliga;Chile;CM;29;171;71
453;Martínez;81;Atlanta United;Major League Soccer;Venezuela;ST;25;170;69
454;Pérez;81;Boca Juniors;Primera División;Argentina;CM;33;175;71
455;Philipp;81;Borussia Dortmund;Bundesliga;Germany;LW;24;183;76
456;Carrick;80;Manchester United;Premier League;England;CDM;37;188;74
457;César;80;SL Benfica;Liga NOS;Brazil;GK;39;186;79
458;Defoe;80;Bournemouth;Premier League;England;ST;35;171;65
459;Jagielka;80;Everton;Premier League;England;CB;36;180;87
460;Kameni;80;Fenerbahçe SK;Süper Lig;Cameroon;GK;34;186;86
461;Mathieu;80;Sporting CP;Liga NOS;France;CB;34;189;84
462;Topal;80;Fenerbahçe SK;Süper Lig;Turkey;CDM;32;187;82
463;Hutchinson;80;Be?ikta? JK;Süper Lig;Canada;CDM;35;187;83
464;Gomes;80;Watford;Premier League;Brazil;GK;37;191;91
465;Milner;80;Liverpool;Premier League;England;LB;32;175;70
466;Kaká;80;Orlando City Soccer Club;Major League Soccer;Brazil;CAM;36;186;83
467;Marchetti;80;Lazio;Calcio A;Italy;GK;35;188;83
468;Mirante;80;Bologna;Calcio A;Italy;GK;35;193;79
469;Belluschi;80;San Lorenzo de Almagro;Primera División;Argentina;CAM;35;173;78
470;Javi Fuego;80;RCD Espanyol;LaLiga Santander;Spain;CDM;34;182;75
471;Podolski;80;Vissel Kobe;Meiji Yasuda J1 League;Germany;ST;33;182;83
472;Granqvist;80;FC Krasnodar;Russian Football Premier League;Sweden;CB;33;192;84
473;Fernandes;80;Lokomotiv Moscow;Russian Football Premier League;Portugal;CAM;32;176;75
474;Kalou;80;Hertha BSC;Bundesliga;CÃ´te d'Ivoire;LM;33;184;77
475;El Ahmadi;80;Feyenoord;Eredivisie;Morocco;CM;33;179;78
476;Ibiševic;80;Hertha BSC;Bundesliga;Bosnia and Herzegovina;ST;34;188;82
477;Foster;80;West Bromwich Albion;Premier League;England;GK;35;193;90
478;Heaton;80;Burnley;Premier League;England;GK;32;188;86
479;Fabiacski;80;Swansea City;Premier League;Poland;GK;33;190;83
480;Walcott;80;Arsenal;Premier League;England;RM;29;176;68
481;Paletta;80;Milan;Calcio A;Italy;CB;32;190;80
482;Cabral;80;RC Celta;LaLiga Santander;Argentina;CB;32;182;81
483;Basta;80;Lazio;Calcio A;Serbia;RB;34;183;72
484;Denisov;80;Lokomotiv Moscow;Russian Football Premier League;Uzbekistan;LB;31;178;75
485;Jardel;80;SL Benfica;Liga NOS;Brazil;CB;32;192;87
486;Bertrand;80;Southampton;Premier League;England;LB;29;179;85
487;Lamela;80;Tottenham Hotspur;Premier League;Argentina;RM;26;181;80
488;Dos Santos;80;LA Galaxy;Major League Soccer;Mexico;CM;28;172;74
489;José Fonte;80;West Ham United;Premier League;Portugal;CB;34;187;81
490;Guardado;80;Real Betis;LaLiga Santander;Mexico;CM;32;169;67
491;Coke;80;FC Schalke 04;Bundesliga;Spain;RB;31;177;74
492;Wass;80;RC Celta;LaLiga Santander;Denmark;CM;29;181;74
493;Criscito;80;Zenit St. Petersburg;Russian Football Premier League;Italy;LB;31;183;75
494;Candreva;80;Inter;Calcio A;Italy;RM;31;180;72
495;Romero;80;Manchester United;Premier League;Argentina;GK;31;192;87
496;Moreno;80;Roma;Calcio A;Mexico;CB;30;183;80
497;Marcano;80;FC Porto;Liga NOS;Spain;CB;31;187;77
498;Boateng;80;Eintracht Frankfurt;Bundesliga;Ghana;ST;31;186;86
499;Pedro León;80;SD Eibar;LaLiga Santander;Spain;RM;31;183;73
500;Birsa;80;Chievo Verona;Calcio A;Slovenia;CAM;32;184;81
501;Piatti;80;Impact Montréal;Major League Soccer;Argentina;LW;33;180;76
502;Ayew;80;West Ham United;Premier League;Ghana;RM;28;176;72
503;Fernández;80;Atlético Madrid;LaLiga Santander;Argentina;CM;32;178;74
504;Díaz;80;U.N.A.M.;LIGA Bancomer MX;Chile;CM;31;166;63
505;Bender;80;Bayer 04 Leverkusen;Bundesliga;Germany;CB;29;185;81
506;Tasci;80;Spartak Moscow;Russian Football Premier League;Germany;CB;31;186;81
507;Monreal;80;Arsenal;Premier League;Spain;LB;32;179;72
508;Kiko Casilla;80;Real Madrid;LaLiga Santander;Spain;GK;32;191;84
509;Eder;80;Inter;Calcio A;Italy;ST;31;179;73
510;Lens;80;Be?ikta? JK;Süper Lig;Holland;RM;30;178;73
511;Sidnei;80;RC Deportivo;LaLiga Santander;Brazil;CB;29;185;83
512;Ogbonna;80;West Ham United;Premier League;Italy;CB;30;191;86
513;Perotti;80;Roma;Calcio A;Argentina;CF;30;179;70
514;Traoré;80;Borussia Mönchengladbach;Bundesliga;Guinea;RM;30;171;61
515;Thomas;80;Angers SCO;Ligue 1 Conforama;France;CB;30;193;84
516;Darmian;80;Manchester United;Premier League;Italy;LB;28;182;70
517;San José;80;Athletic Club;LaLiga Santander;Spain;CM;29;186;77
518;Luiz Gustavo;80;Olympique de Marseille;Ligue 1 Conforama;Brazil;CDM;31;187;78
519;Welbeck;80;Arsenal;Premier League;England;ST;27;185;73
520;Smolnikov;80;Zenit St. Petersburg;Russian Football Premier League;Russia;RB;30;178;70
521;Smolov;80;FC Krasnodar;Russian Football Premier League;Russia;ST;28;187;80
522;Ganso;80;Sevilla FC;LaLiga Santander;Brazil;CAM;28;184;78
523;Dzagoev;80;CSKA Moscow;Russian Football Premier League;Russia;CM;28;179;75
524;Mccarthy;80;Everton;Premier League;Republic of Ireland;CDM;27;180;72
525;Schmelzer;80;Borussia Dortmund;Bundesliga;Germany;LB;30;181;74
526;Carriço;80;Sevilla FC;LaLiga Santander;Portugal;CB;30;180;80
527;Rondón;80;West Bromwich Albion;Premier League;Venezuela;ST;29;186;86
528;Iago Falqué;80;Torino;Calcio A;Spain;RW;28;174;69
529;Antonio;80;West Ham United;Premier League;England;ST;28;180;79
530;El Shaarawy;80;Roma;Calcio A;Italy;LW;25;178;72
531;Blind;80;Manchester United;Premier League;Holland;LB;28;180;72
532;Salvio;80;SL Benfica;Liga NOS;Argentina;RM;28;173;77
533;Maicon;80;Galatasaray SK;Süper Lig;Brazil;CB;30;191;89
534;Orellana;80;Valencia CF;LaLiga Santander;Chile;CAM;32;171;70
535;Vogt;80;TSG 1899 Hoffenheim;Bundesliga;Germany;CB;27;194;85
536;Pereyra;80;Watford;Premier League;Argentina;CM;27;182;77
537;Gonalons;80;Roma;Calcio A;France;CDM;29;187;76
538;Schürrle;80;Borussia Dortmund;Bundesliga;Germany;LM;27;184;73
539;Soriano;80;Villarreal CF;LaLiga Santander;Italy;LM;27;182;76
540;Didavi;80;VfL Wolfsburg;Bundesliga;Germany;CAM;28;180;78
541;Hugo Mallo;80;RC Celta;LaLiga Santander;Spain;RB;27;173;69
542;Neto;80;Valencia CF;LaLiga Santander;Brazil;GK;29;192;85
543;Sergi Enrich;80;SD Eibar;LaLiga Santander;Spain;ST;28;181;77
544;Rakitskyi;80;Shakhtar Donetsk;Ukrayina Liha;Ukraine;CB;29;180;70
545;Özyakup;80;Be?ikta? JK;Süper Lig;Turkey;CM;26;180;75
546;Guilavogui;80;VfL Wolfsburg;Bundesliga;France;CDM;28;188;77
547;Oxlade-Chamberlain;80;Liverpool;Premier League;England;RM;25;175;70
548;Sarabia;80;Sevilla FC;LaLiga Santander;Spain;RM;26;174;70
549;Muriel;80;Sevilla FC;LaLiga Santander;Colombia;ST;27;179;79
550;Tadic;80;Southampton;Premier League;Serbia;CAM;29;181;76
551;Hernández;80;RC Celta;LaLiga Santander;Chile;CM;31;185;81
552;Allan;80;Napoli;Calcio A;Brazil;CM;27;175;74
553;Volland;80;Bayer 04 Leverkusen;Bundesliga;Germany;ST;26;179;81
554;Ilicic;80;Atalanta;Calcio A;Slovenia;CF;30;190;79
555;Kurzawa;80;Paris Saint-Germain;Ligue 1 Conforama;France;LB;26;182;74
556;Depay;80;Olympique Lyonnais;Ligue 1 Conforama;Holland;LW;24;176;78
557;Zaza;80;Valencia CF;LaLiga Santander;Italy;ST;27;186;81
558;Germain;80;Olympique de Marseille;Ligue 1 Conforama;France;ST;28;180;73
559;Hazard;80;Borussia Mönchengladbach;Bundesliga;Belgium;RF;25;174;69
560;Karius;80;Liverpool;Premier League;Germany;GK;25;189;75
561;Botteghin;80;Feyenoord;Eredivisie;Brazil;CB;31;192;89
562;Brooks;80;VfL Wolfsburg;Bundesliga;United States;CB;25;193;78
563;Batshuayi;80;Chelsea;Premier League;Belgium;ST;25;185;86
564;Nastasic;80;FC Schalke 04;Bundesliga;Serbia;CB;25;188;83
565;Baptistao;80;RCD Espanyol;LaLiga Santander;Brazil;ST;26;181;72
566;Shatov;80;Zenit St. Petersburg;Russian Football Premier League;Russia;LM;28;173;73
567;Stepanenko;80;Shakhtar Donetsk;Ukrayina Liha;Ukraine;CDM;29;181;75
568;Kolašinac;80;Arsenal;Premier League;Bosnia and Herzegovina;LB;25;183;85
569;Hector;80;1. FC Köln;Bundesliga;Germany;CDM;28;185;75
570;Fred;80;Shakhtar Donetsk;Ukrayina Liha;Brazil;CM;25;169;64
571;Rabiot;80;Paris Saint-Germain;Ligue 1 Conforama;France;CM;23;188;71
572;Grimaldo;80;SL Benfica;Liga NOS;Spain;LB;23;171;69
573;Pereira;80;FC Porto;Liga NOS;Portugal;RB;25;175;70
574;Zielicski;80;Napoli;Calcio A;Poland;CM;24;180;75
575;Castillejo;80;Villarreal CF;LaLiga Santander;Spain;RM;23;182;67
576;Rugani;80;Juventus;Calcio A;Italy;CB;24;190;82
577;Demirbay;80;TSG 1899 Hoffenheim;Bundesliga;Germany;CAM;25;182;72
578;Brandt;80;Bayer 04 Leverkusen;Bundesliga;Germany;LM;22;183;82
579;Alex Telles;80;FC Porto;Liga NOS;Brazil;LB;25;181;71
580;Alisson;80;Roma;Calcio A;Brazil;GK;26;191;91
581;Bentaleb;80;FC Schalke 04;Bundesliga;Algeria;CM;23;187;78
582;Jemerson;80;AS Monaco Football Club SA;Ligue 1 Conforama;Brazil;CB;26;184;77
583;Tielemans;80;AS Monaco Football Club SA;Ligue 1 Conforama;Belgium;CM;21;176;72
584;Milinkovic-Savic;80;Lazio;Calcio A;Serbia;CM;23;191;76
585;Belözoclu;79;Medipol Ba?ak?ehir FK;Süper Lig;Turkey;CM;38;170;72
586;Barry;79;West Bromwich Albion;Premier League;England;CDM;37;183;78
587;Pirlo;79;New York City FC;Major League Soccer;Italy;CM;39;177;68
588;Rosický;79;Sparta Praha;Ceská Liga;Czech Republic;CAM;38;179;72
589;Sorrentino;79;Chievo Verona;Calcio A;Italy;GK;39;186;86
590;Toulalan;79;FC Girondins de Bordeaux;Ligue 1 Conforama;France;CDM;35;183;86
591;Adler;79;1. FSV Mainz 05;Bundesliga;Germany;GK;33;191;87
592;Baier;79;FC Augsburg;Bundesliga;Germany;CDM;34;176;77
593;Vorm;79;Tottenham Hotspur;Premier League;Holland;GK;34;184;84
594;Vágner Love;79;Alanyaspor;Süper Lig;Brazil;ST;34;171;72
595;Caballero;79;Chelsea;Premier League;Argentina;GK;37;186;80
596;Ochoa;79;Standard de Liège;Belgium Pro League;Mexico;GK;33;185;78
597;Zabaleta;79;West Ham United;Premier League;Argentina;RB;33;178;74
598;Pyatov;79;Shakhtar Donetsk;Ukrayina Liha;Ukraine;GK;34;190;84
599;Negredo;79;Be?ikta? JK;Süper Lig;Spain;ST;33;186;82
600;Xabi Prieto;79;Real Sociedad;LaLiga Santander;Spain;CM;35;186;76
601;Samedov;79;Spartak Moscow;Russian Football Premier League;Russia;RM;34;177;72
602;Denisov;79;Lokomotiv Moscow;Russian Football Premier League;Russia;CDM;34;176;70
603;Akinfeev;79;CSKA Moscow;Russian Football Premier League;Russia;GK;32;186;82
604;Berezutskiy;79;CSKA Moscow;Russian Football Premier League;Russia;CB;36;189;87
605;Luisão;79;SL Benfica;Liga NOS;Brazil;CB;37;195;91
606;Gourcuff;79;Stade Rennais FC;Ligue 1 Conforama;France;CAM;32;185;82
607;Herrera;79;FC Porto;Liga NOS;Mexico;CM;28;183;72
608;Gomis;79;Galatasaray SK;Süper Lig;France;ST;33;184;77
609;Jurado;79;RCD Espanyol;LaLiga Santander;Spain;LM;32;174;76
610;Krohn-Dehli;79;Sevilla FC;LaLiga Santander;Denmark;LM;35;170;68
611;Abraham;79;Eintracht Frankfurt;Bundesliga;Argentina;CB;32;188;83
612;Radu;79;Lazio;Calcio A;Romania;LB;31;183;79
613;Pareja;79;Sevilla FC;LaLiga Santander;Argentina;CB;34;181;74
614;Danilo;79;Udinese;Calcio A;Brazil;CB;34;184;76
615;Cabaye;79;Crystal Palace;Premier League;France;CM;32;174;70
616;Gyan;79;Kayserispor;Süper Lig;Ghana;ST;32;180;77
617;Sirigu;79;Torino;Calcio A;Italy;GK;31;192;80
618;Evans;79;West Bromwich Albion;Premier League;Northern Ireland;CB;30;188;77
619;Shawcross;79;Stoke City;Premier League;England;CB;31;191;76
620;Dos Santos;79;LA Galaxy;Major League Soccer;Mexico;CF;29;175;74
621;cahin;79;Borussia Dortmund;Bundesliga;Turkey;CDM;30;180;73
622;Valeri;79;Portland Timbers;Major League Soccer;Argentina;CAM;32;178;75
623;Zurutuza;79;Real Sociedad;LaLiga Santander;France;CM;32;186;78
624;Moses;79;Chelsea;Premier League;Nigeria;RWB;27;177;79
625;Ansaldi;79;Torino;Calcio A;Argentina;LB;32;181;76
626;Junuzovic;79;SV Werder Bremen;Bundesliga;Austria;CM;31;172;69
627;Lucas Leiva;79;Lazio;Calcio A;Brazil;CDM;31;179;73
628;Reid;79;West Ham United;Premier League;New Zealand;CB;30;190;87
629;Ospina;79;Arsenal;Premier League;Colombia;GK;30;183;80
630;Wernbloom;79;CSKA Moscow;Russian Football Premier League;Sweden;CDM;32;187;85
631;Fellaini;79;Manchester United;Premier League;Belgium;CDM;30;194;85
632;Bojan;79;D. Alavés;LaLiga Santander;Spain;CAM;28;170;65
633;Johnson;79;Borussia Mönchengladbach;Bundesliga;United States;LM;30;183;74
634;Prödl;79;Watford;Premier League;Austria;CB;31;196;97
635;Fabricio;79;Be?ikta? JK;Süper Lig;Spain;GK;30;185;67
636;Antunes;79;Getafe CF;LaLiga Santander;Portugal;LB;31;175;69
637;Marcelo;79;Olympique Lyonnais;Ligue 1 Conforama;Brazil;CB;31;191;85
638;Roberto;79;Málaga CF;LaLiga Santander;Spain;GK;32;192;86
639;Yacob;79;West Bromwich Albion;Premier League;Argentina;CDM;31;181;73
640;Piatti;79;RCD Espanyol;LaLiga Santander;Argentina;LM;29;163;63
641;Wagner;79;TSG 1899 Hoffenheim;Bundesliga;Germany;ST;30;194;92
642;Papadopoulos;79;Hamburger SV;Bundesliga;Greece;CB;26;185;87
643;Feghouli;79;Galatasaray SK;Süper Lig;Algeria;RW;28;177;75
644;Mariano;79;Galatasaray SK;Süper Lig;Brazil;RB;32;177;69
645;Kolarov;79;Roma;Calcio A;Serbia;LB;32;187;83
646;Drinkwater;79;Chelsea;Premier League;England;CM;28;177;70
647;Zieler;79;VfB Stuttgart;Bundesliga;Germany;GK;29;188;83
648;Fabián;79;Eintracht Frankfurt;Bundesliga;Mexico;CAM;29;168;65
649;Maurício;79;Lazio;Calcio A;Brazil;CB;30;185;82
650;Noboa;79;Zenit St. Petersburg;Russian Football Premier League;Ecuador;CM;33;183;75
651;Dzyuba;79;Zenit St. Petersburg;Russian Football Premier League;Russia;ST;30;196;91
652;Doumbia;79;Sporting CP;Liga NOS;CÃ´te d'Ivoire;ST;30;179;71
653;Babacan;79;Medipol Ba?ak?ehir FK;Süper Lig;Turkey;GK;30;192;86
654;Bou;79;Club Tijuana;LIGA Bancomer MX;Argentina;ST;28;177;75
655;Jonathas;79;Hannover 96;Bundesliga;Brazil;ST;29;190;81
656;Coquelin;79;Arsenal;Premier League;France;CDM;27;178;74
657;Hübner;79;TSG 1899 Hoffenheim;Bundesliga;Germany;CB;29;193;86
658;Rafael;79;Olympique Lyonnais;Ligue 1 Conforama;Brazil;RB;28;172;78
659;Bony;79;Swansea City;Premier League;CÃ´te d'Ivoire;ST;29;182;88
660;Balenziaga;79;Athletic Club;LaLiga Santander;Spain;LB;30;177;76
661;Hitz;79;FC Augsburg;Bundesliga;Switzerland;GK;31;192;84
662;Canales;79;Real Sociedad;LaLiga Santander;Spain;CAM;27;179;65
663;Mangala;79;Manchester City;Premier League;France;CB;27;187;84
664;Ljajic;79;Torino;Calcio A;Serbia;LW;27;182;74
665;Zoet;79;PSV;Eredivisie;Holland;GK;27;189;88
666;Kucka;79;Trabzonspor;Süper Lig;Slovakia;CM;31;186;84
667;Corchia;79;Sevilla FC;LaLiga Santander;France;RB;27;175;67
668;Mallc;79;VfL Wolfsburg;Bundesliga;Turkey;CAM;26;179;72
669;Escudero;79;Sevilla FC;LaLiga Santander;Spain;LB;29;176;72
670;Areola;79;Paris Saint-Germain;Ligue 1 Conforama;France;GK;25;195;94
671;Jaume Costa;79;Villarreal CF;LaLiga Santander;Spain;LB;30;171;62
672;Pérez;79;RCD Espanyol;LaLiga Santander;Paraguay;RM;29;180;71
673;Keko;79;Málaga CF;LaLiga Santander;Spain;RM;26;172;68
674;Adrián;79;West Ham United;Premier League;Spain;GK;31;190;80
675;Jones;79;Manchester United;Premier League;England;CB;26;185;71
676;Bruma;79;VfL Wolfsburg;Bundesliga;Holland;CB;26;190;88
677;Mexer;79;Stade Rennais FC;Ligue 1 Conforama;Mozambique;CB;30;188;79
678;Lejeune;79;Newcastle United;Premier League;France;CB;27;190;81
679;Herrmann;79;Borussia Mönchengladbach;Bundesliga;Germany;RM;27;179;70
680;Gabbiadini;79;Southampton;Premier League;Italy;ST;26;186;81
681;Martins Indi;79;Stoke City;Premier League;Holland;CB;26;185;80
682;Nolito;79;Sevilla FC;LaLiga Santander;Spain;LW;31;175;72
683;Oriol Romeu;79;Southampton;Premier League;Spain;CDM;27;183;83
684;Jørgensen;79;Feyenoord;Eredivisie;Denmark;ST;27;190;83
685;Çolak;79;RC Deportivo;LaLiga Santander;Turkey;CAM;27;169;65
686;Gómez;79;UD Las Palmas;LaLiga Santander;Spain;CM;30;188;78
687;Alcácer;79;FC Barcelona;LaLiga Santander;Spain;ST;25;174;71
688;Digne;79;FC Barcelona;LaLiga Santander;France;LB;25;178;74
689;Konoplyanka;79;FC Schalke 04;Bundesliga;Ukraine;LW;29;178;78
690;Lecomte;79;Montpellier Hérault SC;Ligue 1 Conforama;France;GK;27;186;78
691;Teodorczyk;79;RSC Anderlecht;Belgium Pro League;Poland;ST;27;188;86
692;Sidibé;79;AS Monaco Football Club SA;Ligue 1 Conforama;France;RB;26;182;71
693;Saponara;79;Fiorentina;Calcio A;Italy;CAM;26;184;73
694;Tonelli;79;Napoli;Calcio A;Italy;CB;28;183;78
695;Cédric;79;Southampton;Premier League;Portugal;RB;27;172;67
696;Darida;79;Hertha BSC;Bundesliga;Czech Republic;CM;28;171;64
697;Paulista;79;Valencia CF;LaLiga Santander;Brazil;CB;27;187;72
698;Murillo;79;Valencia CF;LaLiga Santander;Colombia;CB;26;182;78
699;Ghoulam;79;Napoli;Calcio A;Algeria;LB;27;188;80
700;Ntep;79;VfL Wolfsburg;Bundesliga;France;LM;26;180;75
701;Sansone;79;Villarreal CF;LaLiga Santander;Italy;ST;27;175;68
702;Sané;79;Hannover 96;Bundesliga;Senegal;CB;28;196;85
703;Fernández;79;Swansea City;Premier League;Argentina;CB;29;190;83
704;Fernando;79;Spartak Moscow;Russian Football Premier League;Brazil;CDM;26;175;80
